Winner,NumTricks,NAcesP1,NAcesP2,NShuffles,ArtificiallyEnded
Player 1,2031,2,2,0,False
Player 2,584,2,2,0,False
Player 2,195,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,914,1,3,0,False
Player 1,3032,3,1,0,False
Player 2,339,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,1036,2,2,0,False
Player 1,2501,4,0,0,False
Player 2,1774,1,3,0,False
Player 2,1272,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,2159,4,0,0,False
Player 1,100001,4,0,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,1188,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,2226,3,1,0,False
Player 2,1956,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 2,518,1,3,0,False
Player 1,767,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,476,2,2,0,False
Player 2,580,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,4610,1,3,0,False
Player 2,2110,3,1,0,False
Player 1,737,1,3,0,False
Player 1,754,3,1,0,False
Player 2,368,2,2,0,False
Player 1,681,1,3,0,False
Player 1,629,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,1753,2,2,0,False
Player 2,8481,0,4,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,1510,2,2,0,False
Player 2,1975,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,589,2,2,0,False
Player 2,832,1,3,0,False
Player 2,1342,3,1,0,False
Player 1,3458,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,419,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,1644,1,3,0,False
Player 2,302,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 2,1318,1,3,0,False
Player 2,2062,3,1,0,False
Player 2,1107,3,1,0,False
Player 2,364,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,2092,1,3,0,False
Player 1,1322,3,1,0,False
Player 2,736,3,1,0,False
Player 1,387,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,805,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,446,2,2,0,False
Player 1,288,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,1975,4,0,0,False
Player 1,907,3,1,0,False
Player 1,943,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,7650,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 2,1339,3,1,0,False
Player 1,1018,3,1,0,False
Player 1,582,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,2459,1,3,0,False
Player 1,1952,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,578,3,1,0,False
Player 1,1297,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,1011,1,3,0,False
Player 1,3879,3,1,0,False
Player 1,2251,1,3,0,False
Player 1,2982,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,1870,1,3,0,False
Player 2,6254,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,57,1,3,0,False
Player 1,190,2,2,0,False
Player 1,1427,3,1,0,False
Player 2,2239,3,1,0,False
Player 2,2378,3,1,0,False
Player 1,890,3,1,0,False
Player 2,2196,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,1050,0,4,0,False
Player 2,1006,1,3,0,False
Player 2,326,0,4,0,False
Player 1,3056,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,1568,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,202,3,1,0,False
Player 1,102,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,100001,0,4,0,True
Player 1,484,3,1,0,False
Player 1,503,3,1,0,False
Player 1,100001,4,0,0,True
Player 2,262,1,3,0,False
Player 1,340,3,1,0,False
Player 1,396,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,748,3,1,0,False
Player 1,494,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 1,2950,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,865,1,3,0,False
Player 1,108,3,1,0,False
Player 1,4486,2,2,0,False
Player 2,1738,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,174,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,3900,2,2,0,False
Player 1,2555,1,3,0,False
Player 1,653,3,1,0,False
Player 1,320,4,0,0,False
Player 2,2321,2,2,0,False
Player 1,1536,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,2685,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,58,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,3110,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,4,0,0,True
Player 1,845,3,1,0,False
Player 1,345,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,3943,1,3,0,False
Player 1,3229,3,1,0,False
Player 1,2626,4,0,0,False
Player 1,100001,2,2,0,True
Player 2,2094,2,2,0,False
Player 1,2464,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,1344,3,1,0,False
Player 2,386,2,2,0,False
Player 1,1602,1,3,0,False
Player 1,685,4,0,0,False
Player 1,1306,3,1,0,False
Player 2,70,0,4,0,False
Player 2,568,2,2,0,False
Player 2,1368,3,1,0,False
Player 2,1034,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,877,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,836,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,3005,3,1,0,False
Player 1,100001,4,0,0,True
Player 1,2777,1,3,0,False
Player 2,930,1,3,0,False
Player 1,2428,3,1,0,False
Player 2,106,1,3,0,False
Player 1,607,4,0,0,False
Player 1,863,3,1,0,False
Player 1,822,2,2,0,False
Player 2,2056,2,2,0,False
Player 1,1819,3,1,0,False
Player 1,4692,1,3,0,False
Player 1,2047,1,3,0,False
Player 2,2569,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,2542,1,3,0,False
Player 1,2020,2,2,0,False
Player 1,1316,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,1116,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 2,293,1,3,0,False
Player 1,1667,1,3,0,False
Player 2,2034,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,2262,2,2,0,False
Player 2,3890,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,208,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,0,4,0,True
Player 1,486,2,2,0,False
Player 2,1654,0,4,0,False
Player 2,5852,2,2,0,False
Player 2,464,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 2,107,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,116,3,1,0,False
Player 2,6202,2,2,0,False
Player 1,2274,2,2,0,False
Player 1,100001,0,4,0,True
Player 2,296,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,2122,2,2,0,False
Player 2,668,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,2283,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,1284,2,2,0,False
Player 1,662,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,450,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,834,2,2,0,False
Player 2,1152,1,3,0,False
Player 2,40,1,3,0,False
Player 1,5410,2,2,0,False
Player 1,1442,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,515,2,2,0,False
Player 2,1172,0,4,0,False
Player 1,244,3,1,0,False
Player 1,2099,1,3,0,False
Player 2,1232,0,4,0,False
Player 1,364,3,1,0,False
Player 1,379,3,1,0,False
Player 1,2181,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,3130,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,378,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,4,0,0,True
Player 1,1643,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 2,3244,2,2,0,False
Player 2,2663,3,1,0,False
Player 1,1147,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,452,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,2157,4,0,0,False
Player 1,326,3,1,0,False
Player 1,1348,1,3,0,False
Player 2,684,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,1756,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,146,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,3122,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,1266,1,3,0,False
Player 1,100001,3,1,0,True
Player 2,616,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,554,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,2218,1,3,0,False
Player 1,264,2,2,0,False
Player 2,3062,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,3838,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,972,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,4,0,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,1438,2,2,0,False
Player 1,3192,3,1,0,False
Player 1,204,1,3,0,False
Player 2,2340,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,4,0,0,True
Player 2,728,2,2,0,False
Player 1,56,4,0,0,False
Player 2,162,2,2,0,False
Player 1,100001,3,1,0,True
Player 2,472,1,3,0,False
Player 2,749,2,2,0,False
Player 1,387,1,3,0,False
Player 1,378,4,0,0,False
Player 1,1208,2,2,0,False
Player 2,432,2,2,0,False
Player 2,241,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,2118,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,282,3,1,0,False
Player 2,6821,1,3,0,False
Player 1,4302,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,4,0,0,True
Player 2,696,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,1784,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,1211,2,2,0,False
Player 2,2968,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 2,1438,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 1,574,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,1426,2,2,0,False
Player 2,558,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,441,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,3537,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,5250,1,3,0,False
Player 1,654,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,1238,2,2,0,False
Player 2,344,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,2890,4,0,0,False
Player 1,799,2,2,0,False
Player 1,1380,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,812,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,266,3,1,0,False
Player 1,1510,2,2,0,False
Player 1,532,3,1,0,False
Player 1,1992,3,1,0,False
Player 2,448,2,2,0,False
Player 1,542,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,249,4,0,0,False
Player 2,974,0,4,0,False
Player 1,100001,4,0,0,True
Player 1,355,2,2,0,False
Player 1,2190,3,1,0,False
Player 1,100001,4,0,0,True
Player 1,675,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,2103,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,168,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,540,3,1,0,False
Player 2,1536,2,2,0,False
Player 1,1838,2,2,0,False
Player 1,1461,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,0,4,0,True
Player 1,2393,1,3,0,False
Player 2,1302,1,3,0,False
Player 1,852,2,2,0,False
Player 2,1273,3,1,0,False
Player 2,2110,1,3,0,False
Player 2,1376,1,3,0,False
Player 2,2907,1,3,0,False
Player 2,674,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,684,1,3,0,False
Player 2,2120,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 1,100001,1,3,0,True
Player 2,1663,1,3,0,False
Player 1,857,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,750,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,349,2,2,0,False
Player 2,1356,3,1,0,False
Player 1,728,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,1151,3,1,0,False
Player 2,3010,1,3,0,False
Player 1,348,2,2,0,False
Player 1,1753,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,1646,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,100001,3,1,0,True
Player 2,528,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,4744,3,1,0,False
Player 1,2670,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,83,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,953,3,1,0,False
Player 1,1452,2,2,0,False
Player 2,1646,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,4571,2,2,0,False
Player 2,108,1,3,0,False
Player 1,345,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,2151,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,1490,1,3,0,False
Player 1,3645,1,3,0,False
Player 1,1691,3,1,0,False
Player 2,573,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,499,2,2,0,False
Player 2,222,0,4,0,False
Player 2,105,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,230,2,2,0,False
Player 2,2704,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,1778,1,3,0,False
Player 1,6156,2,2,0,False
Player 2,1086,2,2,0,False
Player 1,1282,1,3,0,False
Player 1,1443,2,2,0,False
Player 1,1586,1,3,0,False
Player 1,100001,0,4,0,True
Player 2,1258,2,2,0,False
Player 2,4738,2,2,0,False
Player 1,1923,2,2,0,False
Player 1,1459,0,4,0,False
Player 1,1278,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,1488,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,0,4,0,True
Player 1,3267,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,2932,1,3,0,False
Player 1,2300,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,1250,2,2,0,False
Player 2,307,2,2,0,False
Player 2,304,1,3,0,False
Player 1,1040,1,3,0,False
Player 2,2519,2,2,0,False
Player 2,661,1,3,0,False
Player 1,870,4,0,0,False
Player 1,1378,4,0,0,False
Player 1,1057,2,2,0,False
Player 1,427,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,1162,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 2,318,0,4,0,False
Player 1,374,4,0,0,False
Player 1,429,2,2,0,False
Player 2,140,2,2,0,False
Player 1,594,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,1207,2,2,0,False
Player 2,1902,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,1187,2,2,0,False
Player 2,674,1,3,0,False
Player 1,2230,1,3,0,False
Player 2,2508,1,3,0,False
Player 1,100001,4,0,0,True
Player 1,100001,1,3,0,True
Player 1,1904,2,2,0,False
Player 2,818,2,2,0,False
Player 1,2075,2,2,0,False
Player 1,813,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,2154,1,3,0,False
Player 1,516,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,286,2,2,0,False
Player 1,1176,2,2,0,False
Player 2,2592,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,1530,3,1,0,False
Player 2,724,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1409,2,2,0,False
Player 2,557,3,1,0,False
Player 1,120,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1065,2,2,0,False
Player 2,879,2,2,0,False
Player 1,5260,2,2,0,False
Player 2,2012,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,1385,4,0,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,2661,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,1634,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,1558,3,1,0,False
Player 2,56,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,211,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,4762,4,0,0,False
Player 1,1026,1,3,0,False
Player 1,810,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,1205,2,2,0,False
Player 2,1124,0,4,0,False
Player 1,1519,2,2,0,False
Player 1,5634,2,2,0,False
Player 1,1234,1,3,0,False
Player 1,932,1,3,0,False
Player 2,2082,2,2,0,False
Player 2,1032,1,3,0,False
Player 2,30,0,4,0,False
Player 2,1308,2,2,0,False
Player 2,2274,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,1703,2,2,0,False
Player 1,1325,2,2,0,False
Player 2,598,2,2,0,False
Player 2,9340,4,0,0,False
Player 1,100001,1,3,0,True
Player 2,649,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,1342,3,1,0,False
Player 2,2962,1,3,0,False
Player 2,1762,1,3,0,False
Player 1,737,2,2,0,False
Player 2,5256,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,0,4,0,True
Player 1,100001,2,2,0,True
Player 1,598,3,1,0,False
Player 1,5090,3,1,0,False
Player 1,8785,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,1324,1,3,0,False
Player 2,1216,1,3,0,False
Player 2,187,1,3,0,False
Player 1,100001,3,1,0,True
Player 2,2436,1,3,0,False
Player 2,1046,3,1,0,False
Player 2,1170,1,3,0,False
Player 2,2148,1,3,0,False
Player 1,4490,2,2,0,False
Player 1,2932,1,3,0,False
Player 1,1308,2,2,0,False
Player 1,8883,2,2,0,False
Player 1,1267,3,1,0,False
Player 2,1173,3,1,0,False
Player 1,889,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,839,3,1,0,False
Player 1,3959,2,2,0,False
Player 2,1246,2,2,0,False
Player 2,2486,1,3,0,False
Player 2,84,1,3,0,False
Player 1,6004,3,1,0,False
Player 2,134,1,3,0,False
Player 1,2925,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,3217,2,2,0,False
Player 2,612,1,3,0,False
Player 1,2371,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,834,3,1,0,False
Player 1,1632,3,1,0,False
Player 1,4913,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,6059,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,89,4,0,0,False
Player 1,1822,1,3,0,False
Player 2,486,1,3,0,False
Player 2,648,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,3732,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,1434,2,2,0,False
Player 1,3290,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,4046,3,1,0,False
Player 2,1348,3,1,0,False
Player 1,1606,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,243,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,276,4,0,0,False
Player 1,1764,2,2,0,False
Player 2,1248,1,3,0,False
Player 1,1120,2,2,0,False
Player 1,362,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,2106,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,1414,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,144,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,359,1,3,0,False
Player 1,100001,0,4,0,True
Player 1,100001,1,3,0,True
Player 2,2204,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,798,1,3,0,False
Player 1,5325,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,2856,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,230,2,2,0,False
Player 2,4330,2,2,0,False
Player 1,954,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,368,3,1,0,False
Player 1,3878,0,4,0,False
Player 1,578,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,1820,0,4,0,False
Player 1,1611,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,876,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,1731,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,135,4,0,0,False
Player 2,984,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,68,3,1,0,False
Player 2,928,1,3,0,False
Player 1,358,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,4676,3,1,0,False
Player 1,4788,1,3,0,False
Player 1,854,3,1,0,False
Player 1,1076,2,2,0,False
Player 2,255,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,562,2,2,0,False
Player 2,938,1,3,0,False
Player 2,1585,2,2,0,False
Player 1,412,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,0,4,0,True
Player 1,370,2,2,0,False
Player 1,100001,3,1,0,True
Player 2,419,1,3,0,False
Player 2,1548,1,3,0,False
Player 2,2404,1,3,0,False
Player 1,892,2,2,0,False
Player 1,2814,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,990,2,2,0,False
Player 2,2405,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,398,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,1210,1,3,0,False
Player 1,2118,2,2,0,False
Player 2,2206,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,2082,3,1,0,False
Player 2,1766,1,3,0,False
Player 1,379,3,1,0,False
Player 1,338,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,456,2,2,0,False
Player 1,2452,4,0,0,False
Player 1,100001,1,3,0,True
Player 1,1362,3,1,0,False
Player 2,128,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,290,3,1,0,False
Player 2,1142,1,3,0,False
Player 1,2116,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,136,2,2,0,False
Player 1,1219,2,2,0,False
Player 1,100001,4,0,0,True
Player 2,204,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,851,1,3,0,False
